ObjectID,Plot,Species,DBH (cm) 2021
22,Plot4,ABBA,15
23,Plot5,ABBA,15.5
24,Plot6,UNSW,29
25,Plot7,ABBA,17.3
26,Plot8,UNSW,30
27,Plot9,UNSW,23
28,Plot10,UNSW,23
29,Plot11,ABBA,11.9
30,Plot12,ACRU,17.3
31,Plot1,PIRU,23.8
32,Plot2,UNSW,34
33,Plot3,PIRU,20.5
34,Plot4,UNSW,15.2
35,Plot5,ABBA,25.6
36,Plot6,UNSW,42
37,Plot7,UNSW,17.7
38,Plot8,ABBA,23.7
39,Plot9,PIRU,14.3
40,Plot10,UNSW,35
41,Plot11,UNSW,25
42,Plot12,UNSW,35
43,Plot1,ABBA,25.5
44,Plot2,ABBA,16.1
45,Plot3,ABBA,20.5
46,Plot4,ABBA,16.7
47,Plot5,BEPA,15.7
48,Plot6,ABBA,24.3
49,Plot7,ABBA,11
50,Plot8,UNSW,25
51,Plot9,UNSW,25
52,Plot10,ABBA,16.6
53,Plot11,PIRU,
1,Plot12,LALA,22.4
2,Plot1,LALA,25.7
3,Plot2,ABBA,14.2
4,Plot3,ABBA,20
5,Plot4,UNSW,21
6,Plot5,LALA,18
7,Plot6,LALA,20.8
8,Plot7,ABBA,15.1
9,Plot8,ABBA,14.5
10,Plot9,ABBA,20.5
11,Plot10,ABBA,18
12,Plot11,ABBA,18.4
13,Plot12,LALA,28.1
14,Plot1,UNSW,27.6
15,Plot2,LALA,16.4
16,Plot3,LALA,32.5
17,Plot4,ABBA,14.8
18,Plot5,UNSW,24
19,Plot6,LALA,33.9
20,Plot7,ABBA,16.9
21,Plot8,ABBA,25.2
22,Plot9,ABBA,20.3
23,Plot10,ABBA,20.7
24,Plot11,ABBA,14.9
25,Plot12,UNSW,12.4
26,Plot1,ABBA,20
27,Plot2,ABBA,26.8
28,Plot3,ABBA,16.7
29,Plot4,UNSW,17
30,Plot5,ABBA,19.5
31,Plot6,LALA,28.2
32,Plot7,ABBA,18.8
33,Plot8,ABBA,21.3
34,Plot9,ABBA,18.6
35,Plot10,UNSW,30.5
36,Plot11,ABBA,20.3
37,Plot12,ABBA,15.3
38,Plot1,ABBA,16.1
39,Plot2,ABBA,23.7
40,Plot3,ABBA,28
41,Plot4,ABBA,15.5
42,Plot5,ABBA,14.1
43,Plot6,ABBA,10.5
44,Plot7,ABBA,21
45,Plot8,ABBA,10.2
46,Plot9,LALA,26.5
47,Plot10,ABBA,13.9
48,Plot11,ABBA,13.9
49,Plot12,ABBA,20.2
50,Plot1,UNSW,25
51,Plot2,LALA,17.4
52,Plot3,ABBA,10.7
1,Plot4,ABBA,35
2,Plot5,ABBA,12.9
3,Plot6,ABBA,23.3
4,Plot7,BEPA,45
5,Plot8,UNK,47
6,Plot9,ABBA,10.8
7,Plot10,ABBA,12.3
8,Plot11,PIRU,20.4
9,Plot12,BEAL,12.4
10,Plot1,UNK,20.7
11,Plot2,BECO,13.5
12,Plot3,BEPA,17.5
13,Plot4,UNK,42
14,Plot5,UNK,22
15,Plot6,UNK,45
16,Plot7,BEPA,15.2
17,Plot8,BEPA,16
18,Plot9,BEPA,16
19,Plot10,BECO,10.4
20,Plot11,PRPE,10.3
21,Plot12,ABBA,20
22,Plot1,ABBA,24.2
23,Plot2,ABBA,11.2
24,Plot3,PIRU,41.2
25,Plot4,PIRU,38.6
26,Plot5,ABBA,18.4
27,Plot6,ACRU,25.4
28,Plot7,ACRU,30.5
29,Plot8,ABBA,21.9
30,Plot9,ABBA,35.5
31,Plot10,UNK,29
32,Plot11,UNK,27
33,Plot12,PIRU,26.3
34,Plot1,PIRU,23
35,Plot2,BEPA,11
36,Plot3,UNSW,41
37,Plot4,ACRU,27
38,Plot5,ACRU,23.7
39,Plot6,ACRU,52.4
40,Plot7,BEPA,15.1
41,Plot8,ABBA,12.1
42,Plot9,UNK,52
43,Plot10,ACRU,11.5
44,Plot11,UNK,30
1,Plot12,ABBA,10.9
2,Plot1,ABBA,15.9
3,Plot2,ABBA,16
4,Plot3,UNSW,26
5,Plot4,UNSW,15
6,Plot5,ABBA,25.9
7,Plot6,ABBA,17.8
8,Plot7,UNSW,30
9,Plot8,PIRU,17.1
10,Plot9,ABBA,15.4
11,Plot10,ABBA,14.9
12,Plot11,ABBA,15.3
13,Plot12,UNSW,16
14,Plot1,UNSW,20
15,Plot2,ABBA,30.2
16,Plot3,ABBA,29
17,Plot4,PIRU,22.8
18,Plot5,ACRU,24
19,Plot6,ABBA,23.5
20,Plot7,ABBA,27.1
21,Plot8,ABBA,11.6
22,Plot9,ABBA,16.9
23,Plot10,ACRU,12.6
24,Plot11,BETU,21.7
25,Plot12,BETU,26.9
26,Plot1,UNSW,16.8
27,Plot2,ACRU,29.5
28,Plot3,ABBA,32.4
29,Plot4,ABBA,15.1
30,Plot5,ABBA,13.6
31,Plot6,ACRU,18.8
32,Plot7,ABBA,30.1
33,Plot8,ABBA,27
34,Plot9,UNSW,31
35,Plot10,PIRU,24
36,Plot11,ABBA,15.8
37,Plot12,PIRU,15.9
38,Plot1,ABBA,22
39,Plot2,ABBA,11.9
40,Plot3,PIRU,16.3
41,Plot4,ABBA,17
42,Plot5,ABBA,22
43,Plot6,ABBA,16.5
44,Plot7,ABBA,20.5
45,Plot8,LALA,28.1
46,Plot9,ABBA,13.3
47,Plot10,ABBA,13.2
48,Plot11,PIRU,15.2
49,Plot12,PIRU,12.8
50,Plot1,UNSW,30
51,Plot2,ABBA,11.5
52,Plot3,LALA,22.1
53,Plot4,LALA,18.4
54,Plot5,ABBA,16.8
55,Plot6,UNSW,13
56,Plot7,ABBA,19.8
57,Plot8,ABBA,19.7
58,Plot9,ABBA,19.1
59,Plot10,ABBA,13.1
60,Plot11,ABBA,11.9
61,Plot12,ABBA,21.5
62,Plot1,ABBA,23.8
63,Plot2,ABBA,19.8
64,Plot3,ABBA,19.5
65,Plot4,ABBA,19.7
1,Plot5,ABBA,21.6
2,Plot6,ABBA,12.7
3,Plot7,ABBA,16.6
4,Plot8,ABBA,19.2
5,Plot9,ABBA,15
6,Plot10,PIRU,35.6
7,Plot11,UNSW,40
8,Plot12,UNSW,35.5
9,Plot1,ABBA,17.3
10,Plot2,ABBA,23.1
11,Plot3,UNSW,24.8
12,Plot4,UNSW,36
13,Plot5,UNSW,40
14,Plot6,BEPO,11
15,Plot7,BEPO,15.8
16,Plot8,BEPO,12.4
17,Plot9,ABBA,14.8
18,Plot10,ABBA,17.5
19,Plot11,ABBA,24.1
20,Plot12,ABBA,16.2
21,Plot1,ABBA,20.6
22,Plot2,ABBA,12.7
23,Plot3,ABBA,23.5
24,Plot4,ABBA,18
25,Plot5,ABBA,21.7
26,Plot6,ABBA,14
27,Plot7,ABBA,14.8
28,Plot8,ABBA,12.6
29,Plot9,ABBA,11.4
30,Plot10,ABBA,13.1
31,Plot11,ACRU,24.7
32,Plot12,ABBA,29.2
33,Plot1,UNSW,40
34,Plot2,ABBA,15.7
35,Plot3,ABBA,22.1
36,Plot4,UNSW,29
37,Plot5,ABBA,16.2
38,Plot6,ABBA,21.8
39,Plot7,ABBA,17.1
40,Plot8,ABBA,16.3
41,Plot9,ABBA,14.9
42,Plot10,ABBA,23.6
1,Plot11,ACRU,14.2
2,Plot12,ABBA,24.8
3,Plot1,BEPA,10.3
4,Plot2,BEPA,14.7
5,Plot3,BEAL,16.9
6,Plot4,UNK,14.5
7,Plot5,BEPA,11.3
8,Plot6,BEAL,15
9,Plot7,BEPA,17.4
10,Plot8,UNK,19.3
11,Plot9,UNSW,12
12,Plot10,UNK,15.1
13,Plot11,UNSW,25.5
14,Plot12,BEPA,15.2
15,Plot1,BECO,14.7
16,Plot2,BECO,11.3
17,Plot3,ABBA,23.8
18,Plot4,ABBA,35.1
19,Plot5,ABBA,19.9
20,Plot6,ACRU,19.5
21,Plot7,BEAL,10.3
22,Plot8,ACRU,13.5
23,Plot9,ABBA,11.9
24,Plot10,UNK,19.5
25,Plot11,ABBA,24.7
26,Plot12,PIGL,33
27,Plot1,UNSW,16.3
28,Plot2,PIGL,23.5
29,Plot3,ABBA,26
30,Plot4,LALA,36.2
31,Plot5,UNSW,18.9
32,Plot6,UNK,13
33,Plot7,BEAL,13
34,Plot8,ABBA,28.3
35,Plot9,ABBA,22.5
36,Plot10,BECO,13.8
37,Plot11,UNSW,41
38,Plot12,BEAL,12.2
39,Plot1,LALA,25.5
40,Plot2,ABBA,31.9
41,Plot3,UNSW,41
42,Plot4,BEPA,11.4
43,Plot5,BEAL,17
44,Plot6,ABBA,33.1
45,Plot7,ABBA,29.5
46,Plot8,UNSW,18.4
47,Plot9,ABBA,24.8
48,Plot10,UNSW,25
49,Plot11,BEPA,12.6
50,Plot12,ABBA,15.6
51,Plot1,ABBA,25
52,Plot2,ABBA,37.5
53,Plot3,UNSW,16
54,Plot4,BEAL,16.1
55,Plot5,UNSW,17
56,Plot6,UNSW,20.6
57,Plot7,BEPA,11
58,Plot8,BEAL,11
59,Plot9,UNSW,16
60,Plot10,UNSW,25
61,Plot11,UNSW,17.7
62,Plot12,BECO,13.4
63,Plot1,UNSW,17.3
1,Plot2,ABBA,12.2
2,Plot3,ABBA,30.8
3,Plot4,ACRU,23.8
4,Plot5,ACRU,24.2
5,Plot6,ACRU,13.3
6,Plot7,ABBA,32.9
7,Plot8,UNK,78
8,Plot9,ABBA,19.6
9,Plot10,BEAL,19.5
10,Plot11,BEAL,14.7
11,Plot12,ABBA,11.7
12,Plot1,ACRU,28.5
13,Plot2,ABBA,20.5
14,Plot3,ABBA,22.4
15,Plot4,ACRU,28.7
16,Plot5,UNK,26
17,Plot6,UNK,28
18,Plot7,ABBA,33.1
19,Plot8,ABBA,24.1
20,Plot9,ABBA,26.9
21,Plot10,ABBA,20.7
22,Plot11,ACRU,17.7
23,Plot12,ABBA,11.7
24,Plot1,ACRU,32.9
25,Plot2,ABBA,11.7
26,Plot3,ABBA,25.2
27,Plot4,BEAL,13.8
28,Plot5,ABBA,13.1
29,Plot6,ACRU,27
30,Plot7,BEAL,11.9
31,Plot8,BECO,14.5
32,Plot9,UNK,49
33,Plot10,BEAL,12.4
34,Plot11,ABBA,25.9
35,Plot12,ABBA,12
36,Plot1,ABBA,23.3
37,Plot2,ABBA,23.7
1,Plot3,ABBA,19.2
2,Plot4,LALA,24.5
3,Plot5,BEPO,10.3
4,Plot6,LALA,14
5,Plot7,ABBA,10.7
6,Plot8,BECO,11.6
7,Plot9,ABBA,16.9
8,Plot10,ABBA,11.6
9,Plot11,BECO,10.4
10,Plot12,ABBA,12.8
11,Plot1,BEAL,13.1
12,Plot2,UNSW,16.4
13,Plot3,UNSW,17.5
14,Plot4,ABBA,10.9
15,Plot5,ABBA,12.4
16,Plot6,ABBA,31
17,Plot7,UNSW,40
18,Plot8,ABBA,30
19,Plot9,ACRU,25.1
20,Plot10,ACRU,29
21,Plot11,LALA,23.5
22,Plot12,ABBA,12.5
23,Plot1,LALA,26
24,Plot2,ABBA,18.4
25,Plot3,ABBA,17.8
26,Plot4,UNSW,22.8
27,Plot5,UNSW,31
28,Plot6,UNSW,26
29,Plot7,ABBA,18.8
30,Plot8,ABBA,19.7
31,Plot9,ABBA,22.7
32,Plot10,ABBA,13
33,Plot11,UNSW,21.5
34,Plot12,ABBA,20.1
35,Plot1,UNSW,46.9
36,Plot2,ABBA,17.5
37,Plot3,ABBA,19.4
38,Plot4,ABBA,16.1
39,Plot5,ABBA,17.4
40,Plot6,ABBA,21.1
41,Plot7,ABBA,21.1
42,Plot8,ABBA,16.1
43,Plot9,ABBA,14.6
44,Plot10,ABBA,36.4
45,Plot11,ABBA,20.6
46,Plot12,ABBA,31.5
47,Plot1,ABBA,18.3
48,Plot2,LALA,12.9
49,Plot3,LALA,15.2
50,Plot4,PIGL,13.1
51,Plot5,ABBA,12.1
52,Plot6,ABBA,18.9
53,Plot7,ABBA,11.8
54,Plot8,ABBA,19.7
55,Plot9,ABBA,15.2
56,Plot10,ABBA,11
57,Plot11,LALA,12.8
58,Plot12,LALA,11.8
59,Plot1,UNSW,15.2
60,Plot2,LALA,10.9
61,Plot3,BEAL,23
62,Plot4,BEAL,28.1
63,Plot5,ABBA,12.9
64,Plot6,ACRU,30.4
65,Plot7,UNSW,12.5
1,Plot8,ABBA,35
2,Plot9,ABBA,18.9
3,Plot10,ABBA,14
4,Plot11,ACRU,26
5,Plot12,ACRU,34
6,Plot1,ACRU,17
7,Plot2,ACRU,13
8,Plot3,UNSW,32
9,Plot4,UNSW,22
10,Plot5,BEAL,15.8
11,Plot6,BEAL,11.3
12,Plot7,BECO,14.5
13,Plot8,BECO,12.8
14,Plot9,BECO,19.2
15,Plot10,ABBA,26
16,Plot11,ABBA,44.7
17,Plot12,BEAL,13.5
18,Plot1,PIRU,11.1
19,Plot2,ABBA,44.2
20,Plot3,ACRU,29.2
21,Plot4,ACRU,16.1
22,Plot5,ABBA,12.1
23,Plot6,ACRU,35.2
24,Plot7,ABBA,29.3
25,Plot8,UNSW,29
26,Plot9,BEAL,14
27,Plot10,ACRU,16.6
28,Plot11,ACRU,11.9
29,Plot12,BECO,10.6
30,Plot1,BECO,13.1
31,Plot2,BEAL,12.5
32,Plot3,BEAL,13.7
33,Plot4,BECO,10.6
34,Plot5,PRPE,10.6
35,Plot6,ACRU,17.9
36,Plot7,PIRU,37.8
37,Plot8,BECO,12.4
38,Plot9,ABBA,36.1
39,Plot10,ABBA,37.5
40,Plot11,BECO,12.1
41,Plot12,UNSW,23
42,Plot1,BEAL,13.6
43,Plot2,ABBA,37.4
44,Plot3,BEAL,13.2
45,Plot4,UNSW,16
46,Plot5,UNSW,15
47,Plot6,BEAL,10.9
48,Plot7,UNSW,14
49,Plot8,BECO,10.6
50,Plot9,UNSW,31
51,Plot10,BEAL,10.2
1,Plot11,UNSW,50
2,Plot12,BEPO,
3,Plot1,BECO,13.7
4,Plot2,ACRU,23
5,Plot3,ACRU,22.4
6,Plot4,UNSW,11.7
7,Plot5,BECO,13.1
8,Plot6,BEPO,11.1
9,Plot7,BEPA,14.8
10,Plot8,BEPO,15.2
11,Plot9,UNSW,31
12,Plot10,BEPO,14.2
13,Plot11,ABBA,11.1
14,Plot12,ACRU,16.6
15,Plot1,ACRU,18
16,Plot2,ABBA,11.9
17,Plot3,ABBA,16.4
18,Plot4,ABBA,17.8
19,Plot5,ACRU,11.9
20,Plot6,ABBA,16.8
21,Plot7,ABBA,13.5
22,Plot8,ABBA,14.4
2,Plot9,UNSW,15
24,Plot10,BEPO,28
25,Plot11,ABBA,14.4
26,Plot12,ABBA,13.1
27,Plot1,ACRU,22.7
28,Plot2,BEPO,16.6
29,Plot3,ABBA,11.8
30,Plot4,ACRU,22.1
31,Plot5,UNSW,26
32,Plot6,UNSW,18.1
33,Plot7,UNSW,21
34,Plot8,ABBA,10.6
35,Plot9,BEAL,13.7
36,Plot10,ABBA,20.9
37,Plot11,UNSW,14
38,Plot12,ABBA,10.2
39,Plot1,ABBA,12.9
40,Plot2,UNSW,16
41,Plot3,BEPA,16.5
42,Plot4,ACRU,15.9
43,Plot5,BECO,10.9
44,Plot6,PIRU,20.9
45,Plot7,UNSW,23
46,Plot8,ABBA,10.7
47,Plot9,ABBA,15.8
48,Plot10,BEAL,15.5
49,Plot11,UNSW,16
50,Plot12,ABBA,12.2
51,Plot1,ACRU,15.1
52,Plot2,ACRU,18.9
53,Plot3,UNSW,27
54,Plot4,ACRU,16.1
55,Plot5,PRCI,20.9
56,Plot6,ACRU,13.3
57,Plot7,UNSW,24
58,Plot8,UNSW,20.1
59,Plot9,ACRU,18
60,Plot10,ACRU,12.5
61,Plot11,BECO,12.1
62,Plot12,UNSW,48
63,Plot1,ACRU,10.6
64,Plot2,ACRU,22.5
65,Plot3,BECO,11
66,Plot4,UNSW,35
67,Plot5,UNSW,26
68,Plot6,BECO,11.4
69,Plot7,ABBA,18.4
70,Plot8,BEPO,12
71,Plot9,UNSW,17
72,Plot10,ABBA,32
73,Plot11,ACRU,20.9
74,Plot12,ACRU,14.5
75,Plot1,UNSW,37
76,Plot2,BECO,17
77,Plot3,BEPO,10.4
78,Plot4,UNSW,22
79,Plot5,BECO,10
80,Plot6,UNSW,25
81,Plot7,ABBA,23
82,Plot8,ABBA,26.3
83,Plot9,ACRU,19.9
84,Plot10,ACRU,19
85,Plot11,ACRU,10.4
86,Plot12,UNSW,25.5
87,Plot1,BECO,10.2
88,Plot2,BEPA,19.1
89,Plot3,BECO,10.2
1,Plot4,UNSW,16
2,Plot5,UNSW,20
3,Plot6,ABBA,23.1
4,Plot7,ABBA,11.2
5,Plot8,ABBA,14
6,Plot9,ABBA,21.5
7,Plot10,ABBA,10.2
8,Plot11,LALA,26.1
9,Plot12,UNSW,41
10,Plot1,LALA,27.9
11,Plot2,LALA,29.2
12,Plot3,ABBA,17
13,Plot4,ABBA,24.7
14,Plot5,ABBA,24.3
15,Plot6,ABBA,16.2
16,Plot7,ABBA,19.7
17,Plot8,UNSW,30
18,Plot9,LALA,23.9
19,Plot10,ABBA,14.8
20,Plot11,LALA,34.7
21,Plot12,UNSW,12
22,Plot1,ABBA,30.6
23,Plot2,ABBA,19.1
24,Plot3,ABBA,24.5
25,Plot4,UNSW,13
26,Plot5,ABBA,28.1
27,Plot6,UNSW,35
28,Plot7,UNSW,40
29,Plot8,UNSW,30
30,Plot9,ABBA,12.9
31,Plot10,BEAL,32
32,Plot11,ABBA,33.1
33,Plot12,ABBA,17.6
34,Plot1,ABBA,17
35,Plot2,ABBA,12.9
36,Plot3,LALA,33.9
37,Plot4,ABBA,23.3
38,Plot5,PIRU,26.6
39,Plot6,ABBA,26.1
40,Plot7,UNSW,30
1,Plot8,ABBA,21
2,Plot9,ABBA,20.6
3,Plot10,ABBA,25
4,Plot11,ABBA,12.7
5,Plot12,BEAL,22.1
6,Plot1,BEAL,10.5
7,Plot2,ABBA,14.5
8,Plot3,ABBA,23
9,Plot4,ABBA,21.8
10,Plot5,ABBA,11.1
11,Plot6,ABBA,26.2
12,Plot7,ABBA,25
13,Plot8,ABBA,12.4
14,Plot9,ABBA,13.1
15,Plot10,ABBA,14
16,Plot11,ABBA,14
17,Plot12,ABBA,28
18,Plot1,ABBA,11.5
19,Plot2,ABBA,14
20,Plot3,ABBA,15
21,Plot4,BECO,17
22,Plot5,UNSW,34
23,Plot6,BECO,12.6
24,Plot7,ABBA,15.6
25,Plot8,ABBA,16
26,Plot9,UNSW,60
27,Plot10,ABBA,13.7
28,Plot11,ABBA,11.6
29,Plot12,BEPO,12.1
30,Plot1,ABBA,25.2
31,Plot2,ABBA,21.8
32,Plot3,UNSW,41
33,Plot4,UNSW,27
34,Plot5,ABBA,20.2
35,Plot6,ABBA,12.8
36,Plot7,BECO,19
37,Plot8,ABBA,39
38,Plot9,ABBA,16.1
39,Plot10,UNSW,35
40,Plot11,ACRU,55
41,Plot12,BEAL,26
42,Plot1,ABBA,29.6
43,Plot2,ABBA,17
44,Plot3,ABBA,17
45,Plot4,ABBA,11.8
46,Plot5,ACRU,34.5
47,Plot6,ACRU,18.5
48,Plot7,BEAL,10.6
49,Plot8,ABBA,27.1
50,Plot9,ABBA,13.8
51,Plot10,ABBA,14.4
52,Plot11,ABBA,20.7
53,Plot12,BECO,12.4
54,Plot1,BECO,17.6
55,Plot2,ABBA,15.6
56,Plot3,ABBA,13
57,Plot4,ABBA,13.7
58,Plot5,ABBA,15.2
59,Plot6,ABBA,11.5
60,Plot7,ABBA,13.7
61,Plot8,ABBA,11.7
62,Plot9,BEPO,14.6
1,Plot10,ABBA,22.5
2,Plot11,ABBA,19.6
3,Plot12,UNK,10.9
4,Plot1,ABBA,17.7
5,Plot2,ABBA,15.6
6,Plot3,ABBA,17.9
7,Plot4,ABBA,17.8
8,Plot5,ABBA,20
9,Plot6,ABBA,20.3
10,Plot7,ABBA,17.3
11,Plot8,ABBA,21.6
12,Plot9,ABBA,17.4
13,Plot10,ABBA,16.4
14,Plot11,ABBA,14.9
15,Plot12,ABBA,19.1
16,Plot1,ABBA,14.3
17,Plot2,ABBA,16.3
18,Plot3,ABBA,19.7
19,Plot4,ABBA,18.6
20,Plot5,LALA,25.3
21,Plot6,LALA,12.8
22,Plot7,LALA,16.5
23,Plot8,LALA,29.2
24,Plot9,ABBA,13
25,Plot10,LALA,19.8
26,Plot11,ABBA,26.6
27,Plot12,ABBA,13.4
28,Plot1,ABBA,26.3
29,Plot2,ABBA,20
30,Plot3,LALA,19.3
31,Plot4,LALA,21.8
32,Plot5,LALA,32.3
33,Plot6,LALA,26
34,Plot7,ABBA,20.9
35,Plot8,LALA,15.7
36,Plot9,LALA,29.6
37,Plot10,LALA,17.8
38,Plot11,ABBA,16.6
39,Plot12,ABBA,19.5
40,Plot1,ABBA,13.4
41,Plot2,ABBA,15
42,Plot3,ABBA,24
43,Plot4,ABBA,17.7
44,Plot5,ABBA,28.8
45,Plot6,ABBA,11
46,Plot7,ABBA,11.7
47,Plot8,ABBA,18.8
48,Plot9,UNSW,22
49,Plot10,UNSW,35
50,Plot11,UNSW,41
51,Plot12,UNSW,35
52,Plot1,UNSW,18
53,Plot2,UNSW,15.8
1,Plot3,ABBA,18
2,Plot4,ABBA,17.7
3,Plot5,ABBA,18.7
4,Plot6,ABBA,24.8
5,Plot7,ABBA,10.9
6,Plot8,ACRU,17.8
7,Plot9,ABBA,11.6
8,Plot10,ABBA,14.7
9,Plot11,ABBA,22
10,Plot12,ABBA,20
11,Plot1,ABBA,27.5
12,Plot2,ABBA,26.3
13,Plot3,ABBA,25.9
14,Plot4,ABBA,18.7
15,Plot5,ABBA,20.4
16,Plot6,ABBA,28.4
17,Plot7,ABBA,21.1
18,Plot8,ABBA,14.4
19,Plot9,LALA,15.6
20,Plot10,LALA,27.2
21,Plot11,ABBA,17.9
22,Plot12,ABBA,19.2
23,Plot1,ABBA,22.5
24,Plot2,ABBA,22
25,Plot3,ABBA,13.7
26,Plot4,PYRV,16
27,Plot5,ABBA,19.4
28,Plot6,ABBA,16.2
29,Plot7,ABBA,13.3
30,Plot8,ABBA,14.6
31,Plot9,ABBA,15.3
32,Plot10,ABBA,13.6
33,Plot11,ABBA,14.4
34,Plot12,ABBA,18.9
35,Plot1,UNSW,29
36,Plot2,ABBA,18.4
37,Plot3,ABBA,14.9
38,Plot4,ABBA,16.5
39,Plot5,ABBA,21
40,Plot6,ABBA,22.6
41,Plot7,ABBA,15.4
42,Plot8,ABBA,21.3
43,Plot9,ABBA,20
44,Plot10,PRSE,10.4
45,Plot11,ABBA,27
46,Plot12,ABBA,22.3
47,Plot1,ABBA,10.5
48,Plot2,ABBA,21.9
49,Plot3,ABBA,21.1
50,Plot4,ABBA,18.8
51,Plot5,ABBA,13.4
52,Plot6,ABBA,18.9
53,Plot7,ABBA,15.9
54,Plot8,UNSW,22
1,Plot9,ABBA,10.8
2,Plot10,ABBA,18.9
3,Plot11,ABBA,16.6
4,Plot12,ABBA,16
5,Plot1,ABBA,11.7
6,Plot2,UNSW,17
7,Plot3,UNSW,13
8,Plot4,ABBA,10.3
9,Plot5,ABBA,14
10,Plot6,PIRU,12.5
11,Plot7,ABBA,23
12,Plot8,ABBA,21.9
13,Plot9,UNSW,10.2
14,Plot10,UNSW,26
15,Plot11,ABBA,14
16,Plot12,UNSW,19
17,Plot1,ABBA,12.1
18,Plot2,LALA,26
19,Plot3,ABBA,12.6
20,Plot4,LALA,16
21,Plot5,ABBA,30.2
22,Plot6,ABBA,21.2
23,Plot7,LALA,28
24,Plot8,ABBA,11.1
25,Plot9,PIRU,16
26,Plot10,UNSW,14
27,Plot11,ABBA,12.8
28,Plot12,UNSW,12
29,Plot1,ABBA,11.6
30,Plot2,ABBA,29.2
31,Plot3,ABBA,13
32,Plot4,ABBA,20
33,Plot5,ABBA,24
34,Plot6,ABBA,27
35,Plot7,ABBA,27
36,Plot8,ABBA,16
37,Plot9,ABBA,14.1
38,Plot10,UNSW,15
39,Plot11,ABBA,11.9
40,Plot12,UNSW,23
41,Plot1,PIRU,18
42,Plot2,UNSW,18
43,Plot3,LALA,23.5
44,Plot4,ABBA,23.8
45,Plot5,ABBA,29.5
46,Plot6,ABBA,11.3
47,Plot7,PIRU,17.7
48,Plot8,ABBA,14.1
49,Plot9,ABBA,26.6
50,Plot10,ABBA,15
51,Plot11,UNSW,34
52,Plot12,UNSW,24
53,Plot1,UNSW,19
54,Plot2,UNSW,14
55,Plot3,ABBA,14.9
56,Plot4,ABBA,32.3
57,Plot5,UNSW,35
58,Plot6,ABBA,19.2
59,Plot7,UNSW,14
60,Plot8,ABBA,19.3
61,Plot9,ABBA,13.8
62,Plot10,UNSW,17
63,Plot11,PIMA,16
64,Plot12,ABBA,14
65,Plot1,BEPA,29.5
66,Plot2,UNSW,32
67,Plot3,ABBA,10.8
68,Plot4,UNSW,17
69,Plot5,ABBA,13.7
70,Plot6,ABBA,12.5
71,Plot7,UNSW,27
72,Plot8,UNSW,17
73,Plot9,UNSW,14.2
74,Plot10,LALA,29.1
75,Plot11,UNSW,33
76,Plot12,LALA,31.2
77,Plot1,ABBA,20.6
1,Plot2,ABBA,22.3
2,Plot3,ABBA,19.7
3,Plot4,ABBA,25.5
4,Plot5,ABBA,16.3
5,Plot6,PIRU,16.9
6,Plot7,LALA,37.5
7,Plot8,ABBA,17.3
8,Plot9,ABBA,19.7
9,Plot10,LALA,29.9
10,Plot11,LALA,14.4
11,Plot12,LALA,29
12,Plot1,ABBA,19.7
13,Plot2,ABBA,23.4
14,Plot3,LALA,13.2
15,Plot4,ABBA,18.6
16,Plot5,LALA,22.2
17,Plot6,LALA,28.4
18,Plot7,LALA,26.8
19,Plot8,LALA,24.5
20,Plot9,ABBA,14.9
21,Plot10,ABBA,16.1
22,Plot11,LALA,24.4
23,Plot12,PIRU,12.8
24,Plot1,ABBA,16.1
25,Plot2,PIMA,11.7
26,Plot3,ABBA,11.3
27,Plot4,LALA,25.8
28,Plot5,LALA,23.2
29,Plot6,LALA,23
30,Plot7,LALA,18.3
31,Plot8,LALA,23
32,Plot9,ABBA,12.2
33,Plot10,ABBA,15.6
34,Plot11,ABBA,23.2
35,Plot12,ABBA,18.8
36,Plot1,ABBA,16.6
37,Plot2,ABBA,18.7
38,Plot3,ABBA,26.2
39,Plot4,ABBA,21.5
40,Plot5,ABBA,19.4
41,Plot6,ABBA,24
42,Plot7,UNSW,32
43,Plot8,UNSW,12
44,Plot9,UNSW,40
45,Plot10,UNSW,32
46,Plot11,UNSW,15
47,Plot12,UNSW,13
48,Plot1,UNSW,35
49,Plot2,UNSW,22
50,Plot3,UNSW,13
51,Plot4,UNSW,19
52,Plot5,UNSW,32
53,Plot6,UNSW,32
1,Plot7,ABBA,12
2,Plot8,ABBA,25.1
3,Plot9,ABBA,13.6
4,Plot10,ABBA,14
5,Plot11,ABBA,21.9
6,Plot12,ABBA,24.2
7,Plot1,ABBA,23.8
8,Plot2,ABBA,20.1
9,Plot3,LALA,25.1
10,Plot4,LALA,18.8
11,Plot5,ABBA,13.7
12,Plot6,ABBA,23.2
13,Plot7,ABBA,18.5
14,Plot8,ABBA,16.7
15,Plot9,ABBA,12.2
16,Plot10,ABBA,16
17,Plot11,ABBA,16
18,Plot12,ABBA,23.9
19,Plot1,ABBA,14.4
20,Plot2,ABBA,16.4
21,Plot3,ABBA,24.3
22,Plot4,ABBA,16.8
23,Plot5,ABBA,18
24,Plot6,ABBA,18.9
25,Plot7,ABBA,16.4
26,Plot8,ABBA,16.6
27,Plot9,ABBA,17
28,Plot10,ABBA,12.7
29,Plot11,ABBA,14.7
30,Plot12,ABBA,19.3
31,Plot1,ABBA,16
32,Plot2,ABBA,16
33,Plot3,ABBA,19.2
34,Plot4,ABBA,14.6
35,Plot5,ABBA,22.6
