Unit,PlotID,Block,Treatment,Plot,Tree Number,Species,DBH21,DBH22
9,3-C-1,3,C,1,4278,ABBA,19,19.3
9,3-C-1,3,C,1,4279,ABBA,16.9,17.8
9,3-C-1,3,C,1,4280,ABBA,19.2,19.6
9,3-C-1,3,C,1,4281,ABBA,13.6,14.2
9,3-C-1,3,C,1,4282,ABBA,15.6,15.9
9,3-C-1,3,C,1,4283,ABBA,11.6,12.3
9,3-C-2,3,C,2,4451,ABBA,10.6,11.3
9,3-C-2,3,C,2,4452,ABBA,17.9,18.5
9,3-C-2,3,C,2,4453,ABBA,19.4,20.1
9,3-C-2,3,C,2,4454,PIRU,11,11.2
9,3-C-2,3,C,2,4455,ABBA,21.9,22.6
9,3-C-2,3,C,2,4456,ABBA,22,22.5
9,3-C-2,3,C,2,4457,PIRU,20.1,20.5
9,3-C-2,3,C,2,4458,ABBA,15.9,15.7
9,3-C-2,3,C,2,4459,ABBA,12.2,12.8
9,3-C-2,3,C,2,4460,ABBA,14.7,15.4
9,3-C-2,3,C,2,4461,ABBA,16.1,17
9,3-C-2,3,C,2,4462,PIRU,28.8,29.2
9,3-C-2,3,C,2,4463,ABBA,21.4,22.1
9,3-C-2,3,C,2,4464,ABBA,26.8,27.2
9,3-C-2,3,C,2,4465,ABBA,19.7,19.9
9,3-C-2,3,C,2,4466,ABBA,25,25.5
9,3-C-2,3,C,2,4468,ABBA,11.5,11.9
9,3-C-2,3,C,2,4469,ABBA,18.2,18.9
9,3-C-2,3,C,2,4470,ABBA,18.1,18.5
9,3-C-2,3,C,2,4471,ABBA,23.7,24.2
9,3-C-2,3,C,2,4472,ABBA,26.2,27.3
9,3-C-2,3,C,2,4473,ABBA,25.1,25.7
9,3-C-2,3,C,2,4474,ABBA,23,23.9
9,3-C-2,3,C,2,4475,ABBA,19.8,22.5
9,3-C-2,3,C,2,4476,ABBA,18.7,19.1
9,3-C-2,3,C,2,4477,ABBA,11.6,22.5
9,3-C-2,3,C,2,4478,ABBA,15.7,16.2
9,3-C-2,3,C,2,4479,ABBA,17.5,17.5
9,3-C-3,3,C,3,4284,ABBA,20.8,21.4
9,3-C-3,3,C,3,4285,ABBA,22.7,22.8
9,3-C-3,3,C,3,4286,ABBA,21.9,22.1
9,3-C-3,3,C,3,4287,ABBA,17.3,17.5
9,3-C-3,3,C,3,4288,ABBA,18.9,19.1
9,3-C-3,3,C,3,4289,ABBA,26.1,26.4
9,3-C-3,3,C,3,4290,ABBA,16.8,17.2
9,3-C-3,3,C,3,4291,ABBA,14.4,14.2
9,3-C-3,3,C,3,4292,ABBA,12.9,13.5
9,3-C-3,3,C,3,4293,ABBA,26.8,27.1
9,3-C-3,3,C,3,4294,ABBA,75.1,25.8
9,3-C-3,3,C,3,4295,ABBA,22.5,23.1
9,3-C-3,3,C,3,4296,ABBA,21.2,21.6
9,3-C-3,3,C,3,4297,ABBA,25.2,25.9
9,3-C-3,3,C,3,4298,ABBA,25.3,25
9,3-C-3,3,C,3,4299,ABBA,16,16.8
9,3-C-3,3,C,3,4300,ABBA,18.7,19.3
9,3-C-3,3,C,3,4482,ABBA,19.2,19.5
9,3-C-3,3,C,3,4483,ABBA,18.1,18.5
9,3-C-3,3,C,3,4484,ABBA,24.1,21.3
9,3-C-3,3,C,3,4485,ABBA,21.9,22.5
9,3-C-3,3,C,3,4486,ABBA,14,14
9,3-C-3,3,C,3,4487,ABBA,19.2,19.6
9,3-C-3,3,C,3,4488,ABBA,11.5,11.6
9,3-C-3,3,C,3,4489,ABBA,19.2,19.1
9,3-C-3,3,C,3,4490,ABBA,18.3,18.7
9,3-C-3,3,C,3,4491,ABBA,30.7,30.6
9,3-C-3,3,C,3,4492,ABBA,20,20.2
9,3-C-3,3,C,3,4493,ABBA,12.5,13.2
9,3-C-3,3,C,3,4494,ABBA,15.2,15.6
9,3-C-3,3,C,3,4495,ABBA,22.1,22.5
9,3-C-3,3,C,3,4496,ABBA,18.5,18.8
9,3-C-3,3,C,3,4497,ABBA,24.2,24.5
9,3-C-3,3,C,3,4498,ABBA,19.8,20.2
9,3-C-3,3,C,3,4499,ABBA,16.2,16
9,3-C-3,3,C,3,4500,ABBA,20.4,20.5
9,3-C-4,3,C,4,3401,PIRU,25.8,26.3
9,3-C-4,3,C,4,3402,PIRU,24.5,25.6
9,3-C-4,3,C,4,3403,ABBA,14.3,14.6
9,3-C-4,3,C,4,3404,ABBA,13.2,13.4
9,3-C-4,3,C,4,3405,ABBA,13.9,14.2
9,3-C-4,3,C,4,3406,ABBA,13.9,14.3
9,3-C-4,3,C,4,3408,PIRU,18,18
9,3-C-4,3,C,4,3409,ABBA,11.9,12.4
9,3-C-4,3,C,4,3410,ABBA,15,15.5
9,3-C-4,3,C,4,3411,ABBA,12.9,13
9,3-C-4,3,C,4,3412,ABBA,16.1,16.2
9,3-C-4,3,C,4,3413,ABBA,19.5,19.5
9,3-C-4,3,C,4,3414,ABBA,22.2,23.1
9,3-C-4,3,C,4,3415,LALA,38.4,38.8
9,3-C-4,3,C,4,3416,ABBA,11.8,12.4
9,3-C-4,3,C,4,3417,ABBA,16.8,17.5
9,3-C-4,3,C,4,3418,ABBA,15.4,15.9
9,3-C-4,3,C,4,3419,PIRU,11.6,12.1
9,3-C-4,3,C,4,3420,ABBA,12,12.4
9,3-C-4,3,C,4,3421,PIRU,22.4,23.8
9,3-C-4,3,C,4,3422,PIRU,27.6,24
9,3-C-4,3,C,4,3423,ABBA,14.8,15.3
9,3-C-4,3,C,4,3424,PIRU,22,22
9,3-C-4,3,C,4,3425,PIRU,24.9,25.1
9,3-C-4,3,C,4,3426,ABBA,14.5,14.9
9,3-C-4,3,C,4,3427,PIRU,16.6,16.9
9,3-C-4,3,C,4,3428,ABBA,16.8,17.3
9,3-C-4,3,C,4,3429,ABBA,10.5,10.7
9,3-C-4,3,C,4,3430,ABBA,16.3,16.7
9,3-C-4,3,C,4,3431,ABBA,16.2,16.2
9,3-C-4,3,C,4,3432,PIRU,15.8,15.9
9,3-C-4,3,C,4,3433,PIRU,11.8,12.4
9,3-C-4,3,C,4,3434,ABBA,17.3,17.7
9,3-C-4,3,C,4,3436,PIRU,15.5,17.4
9,3-C-4,3,C,4,3437,ABBA,17,35
9,3-C-4,3,C,4,3438,PIRU,11.2,11.9
9,3-C-4,3,C,4,3439,ABBA,19.2,19.6
9,3-C-5,3,C,5,1063,ABBA,21.4,21.7
9,3-C-5,3,C,5,1064,ABBA,25.5,26.1
9,3-C-5,3,C,5,1065,ABBA,10.5,11.3
9,3-C-5,3,C,5,1066,ABBA,14,14.7
9,3-C-5,3,C,5,1067,ABBA,23.6,24.6
9,3-C-5,3,C,5,1068,ABBA,14.7,15.3
9,3-C-5,3,C,5,1069,ABBA,12.2,12.7
9,3-C-5,3,C,5,1070,ABBA,17,17.1
9,3-C-5,3,C,5,1071,ABBA,19.5,19.9
9,3-C-5,3,C,5,1072,ABBA,18.2,19.3
9,3-C-5,3,C,5,1073,ABBA,20.7,21.7
9,3-C-5,3,C,5,1074,ABBA,20.5,21.6
9,3-C-5,3,C,5,1075,ABBA,22.4,22.9
9,3-C-5,3,C,5,1076,ABBA,22.1,23
9,3-C-5,3,C,5,1077,ABBA,28.4,28.7
9,3-C-5,3,C,5,1078,ABBA,20.5,21.4
9,3-C-5,3,C,5,1079,ABBA,18,18.7
9,3-C-5,3,C,5,1080,ABBA,29.8,30.6
9,3-C-5,3,C,5,1081,ABBA,21.1,21.9
9,3-C-5,3,C,5,1082,ABBA,26.2,26.6
9,3-C-5,3,C,5,1083,ABBA,25.5,21.4
9,3-C-5,3,C,5,1084,ABBA,21.5,22
9,3-C-5,3,C,5,1085,ABBA,19.5,20.2
9,3-C-5,3,C,5,1086,ABBA,11.8,12
9,3-C-5,3,C,5,1087,ABBA,18.6,19
9,3-C-5,3,C,5,1088,ABBA,17.4,17.8
9,3-C-5,3,C,5,1089,ABBA,24.8,25.4
9,3-C-5,3,C,5,1090,ABBA,22,22.8
9,3-C-5,3,C,5,1091,ABBA,20.6,21.1
9,3-C-5,3,C,5,1092,ABBA,15.9,16.4
9,3-C-5,3,C,5,1093,PIRU,24.2,25.8
9,3-C-5,3,C,5,1094,ABBA,20.8,21.2
9,3-C-5,3,C,5,1095,ABBA,21.8,21.5
9,3-C-6,3,C,6,3440,ABBA,19.6,20.5
9,3-C-6,3,C,6,3441,ABBA,18.6,19.2
9,3-C-6,3,C,6,3442,ABBA,17,17.2
9,3-C-6,3,C,6,3443,ABBA,20.1,20.6
9,3-C-6,3,C,6,3444,ABBA,13.4,13.7
9,3-C-6,3,C,6,3445,PIRU,18.9,19.4
9,3-C-6,3,C,6,3446,ABBA,12,12
9,3-C-6,3,C,6,3447,ABBA,21.8,22
9,3-C-6,3,C,6,3448,ABBA,25,25.4
9,3-C-6,3,C,6,3449,ABBA,14.2,14.5
9,3-C-6,3,C,6,3450,ABBA,10.9,11.1
9,3-C-6,3,C,6,3451,ABBA,17.4,17.9
9,3-C-6,3,C,6,3452,ABBA,17.8,18.4
9,3-C-6,3,C,6,3453,ABBA,23.3,23.4
9,3-C-6,3,C,6,3454,ABBA,12,12.4
9,3-C-6,3,C,6,3455,ABBA,19.5,19.7
9,3-C-6,3,C,6,3456,ABBA,23.7,24.3
9,3-C-6,3,C,6,3457,ABBA,25,25.2
9,3-C-6,3,C,6,3458,ABBA,18.4,19.3
9,3-C-6,3,C,6,3459,ABBA,14.3,14.5
9,3-C-6,3,C,6,3460,ABBA,15.3,15.3
9,3-C-6,3,C,6,3461,PRPE,10.6,10.7
9,3-C-6,3,C,6,3463,ABBA,22.2,21.8
9,3-C-6,3,C,6,3464,ABBA,15.8,16.1
9,3-C-6,3,C,6,3465,ABBA,16.8,17.1
9,3-C-6,3,C,6,3466,ABBA,12.3,17.4
9,3-C-6,3,C,6,3467,ABBA,10.7,10.5
9,3-C-6,3,C,6,3468,PIRU,23.1,24.1
9,3-C-6,3,C,6,3469,ABBA,20.2,20.2
9,3-C-6,3,C,6,3470,ABBA,16.5,16.9
9,3-C-6,3,C,6,3471,ABBA,18.5,18.4
9,3-C-6,3,C,6,3472,ABBA,18.9,19.5
9,3-C-6,3,C,6,3473,ABBA,22.2,23
9,3-C-6,3,C,6,3474,ABBA,12.5,13.4
9,3-C-6,3,C,6,3475,ABBA,15.9,16.7
9,3-C-6,3,C,6,3476,ABBA,23.7,22.9
9,3-C-6,3,C,6,3477,ABBA,12.5,12.8
9,3-C-6,3,C,6,3478,ABBA,18.9,19.4
9,3-C-6,3,C,6,3479,ABBA,17,17.5
9,3-C-6,3,C,6,3480,ABBA,12.7,13
9,3-C-6,3,C,6,3481,ABBA,11,11.2
9,3-C-6,3,C,6,3482,ABBA,20.8,21.1
9,3-C-6,3,C,6,3483,ABBA,19,19.3
9,3-C-6,3,C,6,3484,ABBA,11.8,12.1
9,3-C-6,3,C,6,3485,ABBA,18.9,17.5
9,3-C-6,3,C,6,3486,ABBA,22.4,22.6
9,3-C-6,3,C,6,3487,ABBA,13.8,14
9,3-C-6,3,C,6,3488,ABBA,15.6,16.3
9,3-C-6,3,C,6,3489,ABBA,22,22
9,3-C-6,3,C,6,1322,ABBA,19.2,19.5
9,3-C-6,3,C,6,3491,ABBA,19.3,20
9,3-C-7,3,C,7,1012,ABBA,21,21.3
9,3-C-7,3,C,7,1013,ABBA,18.4,18.8
9,3-C-7,3,C,7,1014,ABBA,24.9,25.2
9,3-C-7,3,C,7,1015,ABBA,16.8,17.3
9,3-C-7,3,C,7,1016,ABBA,21.9,22.5
9,3-C-7,3,C,7,1017,ABBA,19.1,19.4
9,3-C-7,3,C,7,1018,ABBA,16.3,16.5
9,3-C-7,3,C,7,1019,ABBA,19.8,20.8
9,3-C-7,3,C,7,1020,ABBA,20.1,20.4
9,3-C-7,3,C,7,1021,ABBA,23.8,24.2
9,3-C-7,3,C,7,1022,ABBA,19.7,20.3
9,3-C-7,3,C,7,1023,ABBA,31.9,32.5
9,3-C-7,3,C,7,1024,ABBA,14.8,14.9
9,3-C-7,3,C,7,1025,ABBA,18,18.3
9,3-C-7,3,C,7,1026,ABBA,15.2,15.4
9,3-C-7,3,C,7,1027,ABBA,20.2,21
9,3-C-7,3,C,7,1028,ABBA,21.8,22.3
9,3-C-7,3,C,7,1029,ABBA,12.8,13.1
9,3-C-7,3,C,7,1030,ABBA,18.9,19.6
9,3-C-7,3,C,7,1031,ABBA,13.7,14
9,3-C-7,3,C,7,1032,ABBA,21,21.9
9,3-C-7,3,C,7,1033,ABBA,23.1,23.3
9,3-C-7,3,C,7,1034,ABBA,26.3,26.5
9,3-C-7,3,C,7,1035,ABBA,22.2,21.8
9,3-C-7,3,C,7,1037,ABBA,17.3,17.9
9,3-C-7,3,C,7,1038,ABBA,19.1,19.7
9,3-C-7,3,C,7,1039,ABBA,19.8,20.7
9,3-C-7,3,C,7,1040,ABBA,16.7,16.9
9,3-C-7,3,C,7,1041,ABBA,21.6,22
9,3-C-7,3,C,7,1042,ABBA,21.1,21.3
9,3-C-7,3,C,7,1043,ABBA,13.4,13.7
9,3-C-7,3,C,7,1044,ABBA,14.7,15.4
9,3-C-7,3,C,7,1045,ABBA,19.2,19.2
9,3-C-7,3,C,7,1046,ABBA,17.5,17.9
9,3-C-7,3,C,7,1047,ABBA,22,23.1
9,3-C-7,3,C,7,1048,ABBA,14.7,15
9,3-C-7,3,C,7,1049,ABBA,20,20.3
9,3-C-7,3,C,7,1050,ABBA,10.5,10.8
9,3-C-7,3,C,7,1051,ABBA,14.4,15
9,3-C-7,3,C,7,1053,ABBA,19.4,20
9,3-C-7,3,C,7,1054,ABBA,14.3,14.7
9,3-C-7,3,C,7,1055,ABBA,17.3,17.5
9,3-C-7,3,C,7,1056,ABBA,19.5,19.9
9,3-C-7,3,C,7,1057,ABBA,11.9,12.2
9,3-C-7,3,C,7,1058,ABBA,16,16.6
9,3-C-7,3,C,7,1059,ABBA,21.5,21.9
9,3-C-7,3,C,7,1060,ABBA,18,18.3
9,3-C-7,3,C,7,1061,ABBA,18.1,18.3
9,3-C-7,3,C,7,1062,ABBA,17.2,17.5
9,3-C-8,3,C,8,9001,PIRU,26.7,27.5
9,3-C-8,3,C,8,9002,ABBA,16.1,16.1
9,3-C-8,3,C,8,9003,ABBA,14.5,14.4
9,3-C-8,3,C,8,9004,PIRU,17.3,17.8
9,3-C-8,3,C,8,9005,ABBA,14.1,14.4
9,3-C-8,3,C,8,9006,ABBA,14.5,14.7
9,3-C-8,3,C,8,9007,ABBA,10.4,10.8
9,3-C-8,3,C,8,9008,ABBA,12.9,13.6
9,3-C-8,3,C,8,9009,ABBA,15,15.1
9,3-C-8,3,C,8,9010,ABBA,13.1,13.3
9,3-C-8,3,C,8,9011,ABBA,12.4,12.3
9,3-C-8,3,C,8,9012,PIRU,17.3,18
9,3-C-8,3,C,8,9013,PIRU,17.8,18.3
9,3-C-8,3,C,8,9014,ABBA,11.8,16.7
9,3-C-8,3,C,8,9015,ABBA,11.4,11.6
9,3-C-8,3,C,8,9016,ABBA,13.2,13.4
9,3-C-8,3,C,8,9017,PIRU,10.9,20.4
9,3-C-8,3,C,8,9018,ABBA,10.2,10.4
9,3-C-8,3,C,8,9019,PIRU,14.5,14.8
9,3-C-8,3,C,8,9020,ABBA,12.9,12.2
9,3-C-8,3,C,8,9021,ABBA,11,12.3
9,3-C-8,3,C,8,9022,PIRU,15.2,15.3
9,3-C-8,3,C,8,9023,PIRU,18.2,18.4
9,3-C-8,3,C,8,9024,ABBA,11.8,12.4
9,3-C-8,3,C,8,9025,LALA,29.7,30.1
9,3-C-8,3,C,8,9026,ABBA,12.7,13
9,3-C-8,3,C,8,9027,ABBA,14.3,14.9
9,3-C-8,3,C,8,9028,ABBA,11.6,11.9
9,3-C-8,3,C,8,9029,ABBA,12.4,12.4
9,3-C-8,3,C,8,9030,ABBA,18.5,18.7
9,3-C-8,3,C,8,9031,ABBA,11.6,11.9
9,3-C-8,3,C,8,9032,PIRU,19.8,18.8
9,3-C-8,3,C,8,9033,ABBA,12.2,12.7
9,3-C-8,3,C,8,9034,ABBA,13.2,13.5
9,3-C-8,3,C,8,9035,ABBA,14.2,14.6
9,3-C-8,3,C,8,9036,ABBA,14,14.5
9,3-C-8,3,C,8,9037,ABBA,15.5,15.6
9,3-C-8,3,C,8,9038,ABBA,12.8,13.3
9,3-C-8,3,C,8,9039,ABBA,12.8,13.2
9,3-C-8,3,C,8,9040,ABBA,12.9,13.2
9,3-C-8,3,C,8,9042,ABBA,12.1,12.3
9,3-C-8,3,C,8,9043,PIRU,15.8,15.3
9,3-C-8,3,C,8,9044,PIRU,13,13.4
9,3-C-8,3,C,8,9045,ABBA,12.6,13
9,3-C-8,3,C,8,9046,ABBA,13.8,14
9,3-C-8,3,C,8,9047,ABBA,10.8,10.9
9,3-C-8,3,C,8,9048,ABBA,12.8,12.7
9,3-C-8,3,C,8,9049,PIRU,17.5,17.7
9,3-C-8,3,C,8,9050,PIRU,19.4,20.2
9,3-C-8,3,C,8,9051,PIRU,15,15
9,3-C-8,3,C,8,9052,PIRU,18,18.4
9,3-C-9,3,C,9,9053,ABBA,13,13.4
9,3-C-9,3,C,9,9055,ABBA,15.9,16.4
9,3-C-9,3,C,9,9056,ABBA,17.5,17.9
9,3-C-9,3,C,9,9057,ABBA,17,17.6
9,3-C-9,3,C,9,9058,PIRU,17.6,18
9,3-C-9,3,C,9,9059,ABBA,14.1,14
9,3-C-9,3,C,9,9060,ABBA,21.3,21.8
9,3-C-9,3,C,9,9061,ABBA,18.5,19.1
9,3-C-9,3,C,9,9062,ABBA,15.3,15.6
9,3-C-9,3,C,9,9063,ABBA,12.5,12.8
9,3-C-9,3,C,9,9064,PIRU,19.4,19.7
9,3-C-9,3,C,9,9065,ABBA,14.8,15.4
9,3-C-9,3,C,9,9066,ABBA,13.3,13.6
9,3-C-9,3,C,9,9067,ABBA,13.4,13.5
9,3-C-9,3,C,9,9068,ABBA,13.8,14.5
9,3-C-9,3,C,9,9070,ABBA,20.1,20.4
9,3-C-9,3,C,9,9071,ABBA,14.5,15
9,3-C-9,3,C,9,9072,ABBA,14.1,14.5
9,3-C-9,3,C,9,9073,ABBA,19.7,20
9,3-C-9,3,C,9,9074,ABBA,13.3,13.5
9,3-C-9,3,C,9,9075,ABBA,10.9,10.4
9,3-C-9,3,C,9,9076,ABBA,14,14.4
9,3-C-9,3,C,9,9077,ABBA,15.2,15.2
9,3-C-9,3,C,9,9078,LALA,35.8,36.5
9,3-C-9,3,C,9,9079,PIRU,11.6,11.8
9,3-C-9,3,C,9,9080,ABBA,19.4,19.6
9,3-C-9,3,C,9,9081,ABBA,15.9,16.1
9,3-C-9,3,C,9,9082,ABBA,15.1,15.7
9,3-C-9,3,C,9,9083,ABBA,14.6,14.7
9,3-C-9,3,C,9,9084,ABBA,13.6,13.7
9,3-C-9,3,C,9,9085,ABBA,16.8,17
9,3-C-9,3,C,9,9086,ABBA,15.4,15.7
9,3-C-9,3,C,9,9087,PIRU,16.5,17
9,3-C-9,3,C,9,9088,ABBA,12.7,13
9,3-C-9,3,C,9,9089,PIRU,14.1,15.2
9,3-C-9,3,C,9,9090,ABBA,16.3,16.8
9,3-C-9,3,C,9,9091,ABBA,11.7,12
9,3-C-9,3,C,9,9092,ABBA,12.7,13.1
9,3-C-9,3,C,9,9093,ABBA,13.8,14.1
9,3-C-9,3,C,9,9094,PIRU,20.2,21.2
9,3-C-9,3,C,9,9095,ABBA,16.9,17.4
9,3-C-9,3,C,9,9096,ABBA,19.1,19.5
9,3-C-9,3,C,9,9097,ABBA,11.5,11.7
9,3-C-9,3,C,9,9098,ABBA,20.6,20.5
9,3-C-9,3,C,9,9099,ABBA,13,13.5
9,3-C-9,3,C,9,9100,ABBA,14,14.5
9,3-C-9,3,C,9,1002,ABBA,17.2,17.6
9,3-C-9,3,C,9,1003,ABBA,16.7,17.5
9,3-C-9,3,C,9,1004,ABBA,14.7,15.2
9,3-C-9,3,C,9,1005,ABBA,19.3,19.9
9,3-C-9,3,C,9,1006,ABBA,16,16.5
9,3-C-9,3,C,9,1007,ABBA,19,19.6
9,3-C-9,3,C,9,1008,PIRU,19.1,19.4
9,3-C-9,3,C,9,1009,ABBA,13,13.2
9,3-C-9,3,C,9,1010,ABBA,16.3,16.5
9,3-C-9,3,C,9,1011,ABBA,14,14.4
9,3-C-10,3,C,10,9952,PIRU,14,15
9,3-C-10,3,C,10,9953,PIRU,13.5,14.2
9,3-C-10,3,C,10,9955,PIRU,16.5,16.7
9,3-C-10,3,C,10,9956,PIRU,18,18.3
9,3-C-10,3,C,10,9957,PIRU,19.8,20.6
9,3-C-10,3,C,10,9958,PIRU,15.8,15.9
9,3-C-10,3,C,10,9959,ABBA,17.3,17.5
9,3-C-10,3,C,10,9960,ABBA,11,11.5
9,3-C-10,3,C,10,9961,PIRU,15.9,16.3
9,3-C-10,3,C,10,9962,ABBA,13.6,14
9,3-C-10,3,C,10,9963,ABBA,15.9,16.5
9,3-C-10,3,C,10,9964,ABBA,12.6,13
9,3-C-10,3,C,10,9965,PIRU,18.9,19.1
9,3-C-10,3,C,10,9966,PIRU,14.7,15
9,3-C-10,3,C,10,9967,PIRU,17.2,17.8
9,3-C-10,3,C,10,9968,PIRU,15.1,15.5
9,3-C-10,3,C,10,9969,ABBA,10.4,10.6
9,3-C-10,3,C,10,9970,ABBA,12,12.6
9,3-C-10,3,C,10,9971,PIRU,13.9,14.5
9,3-C-10,3,C,10,9972,LALA,20.3,21.7
9,3-C-10,3,C,10,9973,PIRU,18,18.4
9,3-C-10,3,C,10,9974,PIRU,18.4,18.6
9,3-C-10,3,C,10,9975,PIRU,22.8,23.5
9,3-C-10,3,C,10,9976,ABBA,11.4,11.3
9,3-C-10,3,C,10,9977,PIRU,14.8,15.4
9,3-C-10,3,C,10,9978,ABBA,11.7,11.9
9,3-C-10,3,C,10,9979,ABBA,12.9,13.2
9,3-C-10,3,C,10,9980,ABBA,12.4,12.3
9,3-C-10,3,C,10,9981,PIRU,22.8,21.7
9,3-C-10,3,C,10,9982,PIRU,17,17
9,3-C-10,3,C,10,9983,PIRU,12.2,12.2
9,3-C-10,3,C,10,9984,PIRU,13.2,14.1
9,3-C-10,3,C,10,9985,PIRU,12.9,13.3
9,3-C-10,3,C,10,9986,PIRU,12.1,12
9,3-C-10,3,C,10,9987,PIRU,11.5,14.5
9,3-C-10,3,C,10,9988,PIRU,14.2,14
9,3-C-10,3,C,10,9989,PIRU,12.1,12.3
9,3-C-10,3,C,10,9990,ABBA,11.8,12.1
9,3-C-10,3,C,10,9991,PIRU,16.8,11.7
9,3-C-10,3,C,10,9992,PIRU,11,11.1
9,3-C-10,3,C,10,9993,PIRU,11,11.1
9,3-C-10,3,C,10,9994,PIRU,17.3,17.8
9,3-C-10,3,C,10,9995,PIRU,10.3,10.4
9,3-C-10,3,C,10,9996,PIRU,14.8,14.7
9,3-C-10,3,C,10,9997,PIRU,12.5,13
9,3-C-10,3,C,10,9998,PIRU,12.2,12.8
9,3-C-10,3,C,10,9999,PIRU,12.4,12.8
9,3-C-10,3,C,10,1001,PIRU,13,13.7
10,4-C-1,4,C,1,4032,PIRU,13.6,13.9
10,4-C-1,4,C,1,4033,LALA,13.4,13.6
10,4-C-1,4,C,1,4034,PIRU,10.3,10.6
10,4-C-1,4,C,1,4035,LALA,15.3,16
10,4-C-1,4,C,1,4036,PIRU,12.4,12.7
10,4-C-1,4,C,1,4037,PIRU,14.7,14.6
10,4-C-1,4,C,1,4038,PIRU,15.8,16.3
10,4-C-1,4,C,1,4039,PIRU,14.5,14.8
10,4-C-1,4,C,1,4040,PIRU,14.3,14.7
10,4-C-1,4,C,1,4041,PIRU,13.4,14
10,4-C-1,4,C,1,4042,PIRU,12.4,13.1
10,4-C-1,4,C,1,4043,ABBA,11.9,12.1
10,4-C-1,4,C,1,4044,PIRU,12.3,12.8
10,4-C-1,4,C,1,4045,PIRU,13.8,14.4
10,4-C-1,4,C,1,4046,ABBA,14.6,14.8
10,4-C-1,4,C,1,4047,PIRU,17,17.2
10,4-C-1,4,C,1,4048,PIST,30.6,31.2
10,4-C-1,4,C,1,4049,PIRU,14,14
10,4-C-1,4,C,1,4050,PIRU,12,12.2
10,4-C-1,4,C,1,4051,PIRU,15,15.3
10,4-C-1,4,C,1,4052,PIRU,13.2,13.9
10,4-C-1,4,C,1,4053,ABBA,12.8,13.3
10,4-C-1,4,C,1,4054,PIRU,17,17.6
10,4-C-1,4,C,1,4055,PIRU,11,11.1
10,4-C-1,4,C,1,4056,ABBA,13,13.1
10,4-C-1,4,C,1,4057,PIRU,12.7,13.1
10,4-C-1,4,C,1,4060,ABBA,15.1,15.7
10,4-C-1,4,C,1,4061,PIRU,13.9,14.4
10,4-C-1,4,C,1,4062,PIRU,12.8,13.4
10,4-C-1,4,C,1,4063,PIRU,11.4,12
10,4-C-1,4,C,1,4064,PIRU,12.1,12.6
10,4-C-1,4,C,1,4065,PIRU,12.4,12.7
10,4-C-1,4,C,1,4066,PIRU,13.1,15
10,4-C-1,4,C,1,4067,PIRU,14.5,13.9
10,4-C-1,4,C,1,4068,PIRU,13.2,13.7
10,4-C-1,4,C,1,4070,PIRU,14.8,15.7
10,4-C-1,4,C,1,4072,ABBA,14.8,15
10,4-C-1,4,C,1,4073,PIRU,12.1,12.8
10,4-C-1,4,C,1,4074,PIRU,13.7,14.3
10,4-C-1,4,C,1,4069,LALA,15.1,16
10,4-C-1,4,C,1,4075,PIRU,15.4,14.8
10,4-C-1,4,C,1,4076,ABBA,10.5,10.5
10,4-C-1,4,C,1,4077,LALA,14,14.6
10,4-C-1,4,C,1,4078,PIRU,11.3,11.8
10,4-C-1,4,C,1,4079,PIST,12.6,13
10,4-C-1,4,C,1,4080,LALA,13.4,14
10,4-C-1,4,C,1,4081,PIRU,11.1,11.5
10,4-C-1,4,C,1,4082,PIST,22,23.2
10,4-C-1,4,C,1,4083,PIRU,10.8,11.1
10,4-C-1,4,C,1,4084,PIST,12.7,13.6
10,4-C-1,4,C,1,4085,PIRU,10.5,10.8
10,4-C-1,4,C,1,4086,PIRU,14.5,14.8
10,4-C-1,4,C,1,4087,PIRU,12.2,12.4
10,4-C-1,4,C,1,4088,PIRU,11,11.3
10,4-C-1,4,C,1,4089,PIRU,10.8,11.2
10,4-C-1,4,C,1,4090,PIRU,11.7,11.8
10,4-C-1,4,C,1,4091,PIST,11.9,12.6
10,4-C-1,4,C,1,4092,PIST,22.2,22.9
10,4-C-2,4,C,2,4094,ABBA,11.6,11.7
10,4-C-2,4,C,2,4099,ABBA,13.2,13.4
10,4-C-2,4,C,2,9302,ABBA,12,12
10,4-C-2,4,C,2,9308,ABBA,13.5,14
10,4-C-2,4,C,2,9313,ABBA,13.8,14.2
10,4-C-2,4,C,2,9320,PIRU,13.7,14.3
10,4-C-2,4,C,2,9321,PIRU,10.6,10.9
10,4-C-2,4,C,2,9322,PIRU,11.5,11.8
10,4-C-2,4,C,2,9324,PIRU,12.1,12.4
10,4-C-2,4,C,2,9325,PIRU,12.7,11
10,4-C-2,4,C,2,9329,PIRU,13,13.4
10,4-C-2,4,C,2,9339,ABBA,10.9,10.6
10,4-C-2,4,C,2,9344,PIRU,13,12.9
10,4-C-2,4,C,2,9348,ABBA,13.6,13.6
10,4-C-2,4,C,2,9358,PIRU,10.6,10.8
10,4-C-3,4,C,3,9359,LALA,18.2,19
10,4-C-3,4,C,3,9365,ABBA,10.7,11
10,4-C-3,4,C,3,9366,ABBA,14.3,15
10,4-C-3,4,C,3,9367,ABBA,12,12.4
10,4-C-3,4,C,3,9368,ABBA,13.1,13.5
10,4-C-3,4,C,3,9369,LALA,27,27.9
